gs.name,g.name
M_angiogenic-effectors,VEGFD
M_angiogenic-effectors,TGFB1
M_angiogenic-effectors,CXCL8
M_angiogenic-effectors,RTN3
M_angiogenic-effectors,PDGFC
M_angiogenic-effectors,MMP7
M_angiogenic-effectors,POSTN
M_angiogenic-effectors,VEGFC
M_angiogenic-effectors,ANGPT1
M_angiogenic-effectors,JAG2
M_angiogenic-effectors,MMP9
M_angiogenic-effectors,TEK
M_angiogenic-effectors,PDGFD
M_angiogenic-effectors,THBS1
M_angiogenic-effectors,PF4
M_angiogenic-effectors,STC2
M_angiogenic-effectors,PLAU
M_angiogenic-effectors,STC1
M_angiogenic-effectors,ANGPT2
M_angiogenic-effectors,TYMP
M_angiogenic-effectors,PDGFA
M_angiogenic-effectors,ENG
M_angiogenic-effectors,CCL2
M_angiogenic-effectors,SEMA4D
M_angiogenic-effectors,PDGFB
M_angiogenic-effectors,FGF1
M_angiogenic-effectors,JAG1
M_angiogenic-effectors,ADM
M_angiogenic-effectors,FGF2
M_angiogenic-effectors,VEGFA
all_autophagy-of-mitochondria,FIS1
all_autophagy-of-mitochondria,PPARGC1A
all_autophagy-of-mitochondria,FZD5
all_autophagy-of-mitochondria,ATP13A2
all_autophagy-of-mitochondria,FUNDC2
all_autophagy-of-mitochondria,SPATA18
all_autophagy-of-mitochondria,TP53
all_autophagy-of-mitochondria,TIGAR
all_autophagy-of-mitochondria,PARL
all_autophagy-of-mitochondria,ATG9B
all_autophagy-of-mitochondria,CSNK2A2
all_autophagy-of-mitochondria,CLEC16A
all_autophagy-of-mitochondria,VPS13D
all_autophagy-of-mitochondria,GABARAPL3
all_autophagy-of-mitochondria,PRKN
all_autophagy-of-mitochondria,BNIP3
all_autophagy-of-mitochondria,GABARAP
all_autophagy-of-mitochondria,SQSTM1
all_autophagy-of-mitochondria,VDAC1
all_autophagy-of-mitochondria,OPTN
all_autophagy-of-mitochondria,HIF1A
all_autophagy-of-mitochondria,HDAC6
all_autophagy-of-mitochondria,TOMM7
all_autophagy-of-mitochondria,USP36
all_autophagy-of-mitochondria,SREBF2
all_autophagy-of-mitochondria,ATG2A
all_autophagy-of-mitochondria,SLC25A46
all_autophagy-of-mitochondria,MUL1
all_autophagy-of-mitochondria,CTTN
all_autophagy-of-mitochondria,MFN2
all_autophagy-of-mitochondria,VPS13C
all_autophagy-of-mitochondria,WDR45B
all_autophagy-of-mitochondria,AMBRA1
all_autophagy-of-mitochondria,ATP5IF1
all_autophagy-of-mitochondria,CISD2
all_autophagy-of-mitochondria,PHB2
all_autophagy-of-mitochondria,ATG9A
all_autophagy-of-mitochondria,BECN1
all_autophagy-of-mitochondria,HUWE1
all_autophagy-of-mitochondria,WIPI2
all_autophagy-of-mitochondria,GBA
all_autophagy-of-mitochondria,GABARAPL2
all_autophagy-of-mitochondria,GSK3A
all_autophagy-of-mitochondria,WDR45
all_autophagy-of-mitochondria,PARK7
all_autophagy-of-mitochondria,CTSK
all_autophagy-of-mitochondria,FBXO7
all_autophagy-of-mitochondria,BNIP3L
all_autophagy-of-mitochondria,MAP1LC3A
all_autophagy-of-mitochondria,CDC37
all_autophagy-of-mitochondria,ATG2B
all_autophagy-of-mitochondria,FBXW7
all_autophagy-of-mitochondria,FUNDC1
all_autophagy-of-mitochondria,ATG12
all_autophagy-of-mitochondria,AC131160.1
all_autophagy-of-mitochondria,HTRA2
all_autophagy-of-mitochondria,ATG13
all_autophagy-of-mitochondria,MAP1LC3B
all_autophagy-of-mitochondria,RB1CC1
all_autophagy-of-mitochondria,MARK2
all_autophagy-of-mitochondria,WIPI1
all_autophagy-of-mitochondria,ATG5
all_autophagy-of-mitochondria,HK2
all_autophagy-of-mitochondria,PINK1
all_autophagy-of-mitochondria,TSPO
all_autophagy-of-mitochondria,MAP1LC3C
all_autophagy-of-mitochondria,RNF41
all_autophagy-of-mitochondria,CAMKK2
all_autophagy-of-mitochondria,ATG14
all_autophagy-of-mitochondria,ATG3
all_autophagy-of-mitochondria,GABARAPL1
all_autophagy-of-mitochondria,ATG7
all_autophagy-of-mitochondria,HAX1
all_autophagy-of-mitochondria,GABARAPL3
all_autophagy-of-mitochondria,DNM1L
all_autophagy-of-mitochondria,HTT
all_autophagy-of-mitochondria,USP30
all_autophagy-of-mitochondria,TSC2
all_autophagy-of-mitochondria,SMURF1
all_autophagy-of-mitochondria,SREBF1
all_autophagy-of-mitochondria,MAP1LC3B2
all_autophagy-chaperone-mediated,EEF1A2
all_autophagy-chaperone-mediated,SNRNP70
all_autophagy-chaperone-mediated,SNCA
all_autophagy-chaperone-mediated,EEF1A1
all_autophagy-chaperone-mediated,CLU
all_autophagy-chaperone-mediated,GFAP
all_autophagy-chaperone-mediated,HSPA8
all_autophagy-chaperone-mediated,HSP90AA1
all_autophagy-chaperone-mediated,BAG3
all_autophagy-chaperone-mediated,LAMP2
all_autophagy-chaperone-mediated,PLK3
all_autophagy-chaperone-mediated,ATP13A2
all_autophagy-chaperone-mediated,STUB1
all_autophagy-chaperone-mediated,CTSA
all_autophagy-chaperone-mediated,SYNPO2
all_autophagy-chaperone-mediated,ATG7
CD4-T_IL12_response,ACVR1B
CD4-T_IL12_response,RHOG
CD4-T_IL12_response,UPF3A
CD4-T_IL12_response,LCP1
CD4-T_IL12_response,PLXNB2
CD4-T_IL12_response,SLC6A12
CD4-T_IL12_response,ZNF516
CD4-T_IL12_response,STK40
CD4-T_IL12_response,PDE6D
CD4-T_IL12_response,SLC38A2
CD4-T_IL12_response,PRKDC
CD4-T_IL12_response,LMO2
CD4-T_IL12_response,MIA2
all_transmembrane-transport-golgi,SLC35A3
all_transmembrane-transport-golgi,SLC35B4
all_transmembrane-transport-golgi,SLC9A8
all_transmembrane-transport-golgi,SLC35B2
all_transmembrane-transport-golgi,SLC35A2
all_transmembrane-transport-golgi,SLC35D2
all_transmembrane-transport-golgi,SLC9A7
all_transmembrane-transport-golgi,SLC35A1
all_transmembrane-transport-golgi,SLC2A1
all_transmembrane-transport-golgi,SLC35C1
all_osmotic-stress-response,ITGA2
all_osmotic-stress-response,TSPO
all_osmotic-stress-response,SLC25A23
all_osmotic-stress-response,RELB
all_osmotic-stress-response,CAPN3
all_osmotic-stress-response,LRRC8A
all_osmotic-stress-response,XRCC6
all_osmotic-stress-response,HSP90AB1
all_osmotic-stress-response,LRRC8C
all_osmotic-stress-response,SLC12A5
all_osmotic-stress-response,STK39
all_osmotic-stress-response,MICU1
all_osmotic-stress-response,AC138894.1
all_osmotic-stress-response,AQP1
all_osmotic-stress-response,EFHD1
all_osmotic-stress-response,MLC1
all_osmotic-stress-response,AQP5
all_osmotic-stress-response,ANXA7
all_osmotic-stress-response,EPO
all_osmotic-stress-response,FMO1
all_osmotic-stress-response,EGFR
all_osmotic-stress-response,TRPV4
all_osmotic-stress-response,APOBEC1
all_osmotic-stress-response,CAB39
all_osmotic-stress-response,MARVELD3
all_osmotic-stress-response,ATF2
all_osmotic-stress-response,TH
all_osmotic-stress-response,SORD
all_osmotic-stress-response,MAPK10
all_osmotic-stress-response,DDX3X
all_osmotic-stress-response,FP565260.3
all_osmotic-stress-response,OXSR1
all_osmotic-stress-response,RCSD1
all_osmotic-stress-response,TSC22D4
all_osmotic-stress-response,PKD2
all_osmotic-stress-response,DYSF
all_osmotic-stress-response,LRRC8E
all_osmotic-stress-response,AQP9
all_osmotic-stress-response,ABCB1
all_osmotic-stress-response,NFAT5
all_osmotic-stress-response,YBX3
all_osmotic-stress-response,BAD
all_osmotic-stress-response,NOLC1
all_osmotic-stress-response,SERPINB6
all_osmotic-stress-response,CLDN1
all_osmotic-stress-response,ARHGEF2
all_osmotic-stress-response,PTK2B
all_osmotic-stress-response,SLC12A2
all_osmotic-stress-response,MT-CYB
all_osmotic-stress-response,ZFP36L1
all_osmotic-stress-response,ICOSLG
all_osmotic-stress-response,TACR3
all_osmotic-stress-response,TLR3
all_osmotic-stress-response,TP53
all_osmotic-stress-response,MAP2K7
all_osmotic-stress-response,XRCC5
all_osmotic-stress-response,PKN1
all_osmotic-stress-response,SST
all_osmotic-stress-response,TSC22D2
all_osmotic-stress-response,PLK3
all_osmotic-stress-response,TNF
all_osmotic-stress-response,PAPPA2
all_osmotic-stress-response,AKR1B1
all_osmotic-stress-response,KMO
all_osmotic-stress-response,SLC2A1
all_osmotic-stress-response,OXT
all_osmotic-stress-response,LETM1
all_osmotic-stress-response,BDKRB2
all_osmotic-stress-response,MBIP
all_osmotic-stress-response,HNMT
all_osmotic-stress-response,PTGS2
all_osmotic-stress-response,CLN3
all_osmotic-stress-response,SCN2A
all_osmotic-stress-response,TSC22D3
all_osmotic-stress-response,BAX
all_osmotic-stress-response,LRRC8D
all_osmotic-stress-response,SLC12A6
all_osmotic-stress-response,PDPK1
all_osmotic-stress-response,CASP3
all_osmotic-stress-response,MAP7
all_osmotic-stress-response,SLC2A4
all_osmotic-stress-response,MYLK
all_osmotic-stress-response,ERRFI1
all_osmotic-stress-response,KCNMA1
all_osmotic-stress-response,AVP
all_osmotic-stress-response,MAPK13
all_osmotic-stress-response,WNK3
all_o-glycan_synthesis,GALNT9
all_o-glycan_synthesis,B4GAT1
all_o-glycan_synthesis,GALNT15
all_o-glycan_synthesis,ST3GAL1
all_o-glycan_synthesis,A4GNT
all_o-glycan_synthesis,GALNT5
all_o-glycan_synthesis,GALNT10
all_o-glycan_synthesis,GALNT13
all_o-glycan_synthesis,GCNT4
all_o-glycan_synthesis,GALNT2
all_o-glycan_synthesis,C1GALT1
all_o-glycan_synthesis,GCNT3
all_o-glycan_synthesis,GALNT11
all_o-glycan_synthesis,GALNT6
all_o-glycan_synthesis,GALNT12
all_o-glycan_synthesis,GALNT14
all_o-glycan_synthesis,UGDH
all_o-glycan_synthesis,GALNT3
all_o-glycan_synthesis,GALNT4
all_o-glycan_synthesis,GALNT7
all_o-glycan_synthesis,ST6GALNAC1
all_o-glycan_synthesis,B3GNT6
all_o-glycan_synthesis,GALNT1
all_o-glycan_synthesis,GCNT1
all_o-glycan_synthesis,GALNT8
all_transmembrane-transport-mitochondrial,SLC25A27
all_transmembrane-transport-mitochondrial,AQP8
all_transmembrane-transport-mitochondrial,SLC25A14
all_transmembrane-transport-mitochondrial,SLC25A3
all_transmembrane-transport-mitochondrial,MMAA
all_transmembrane-transport-mitochondrial,AQP9
all_cytosolic-DNA-sensing_signaling,RIPK3
all_cytosolic-DNA-sensing_signaling,RIPK1
all_cytosolic-DNA-sensing_signaling,IFNA10
all_cytosolic-DNA-sensing_signaling,IFNA5
all_cytosolic-DNA-sensing_signaling,POLR3A
all_cytosolic-DNA-sensing_signaling,POLR3F
all_cytosolic-DNA-sensing_signaling,POLR3K
all_cytosolic-DNA-sensing_signaling,PYCARD
all_cytosolic-DNA-sensing_signaling,STING1
all_cytosolic-DNA-sensing_signaling,CCL4L2
all_cytosolic-DNA-sensing_signaling,AIM2
all_cytosolic-DNA-sensing_signaling,IKBKG
all_cytosolic-DNA-sensing_signaling,IFNA1
all_cytosolic-DNA-sensing_signaling,IL33
all_cytosolic-DNA-sensing_signaling,IL6
all_cytosolic-DNA-sensing_signaling,IFNA14
all_cytosolic-DNA-sensing_signaling,NFKB1
all_cytosolic-DNA-sensing_signaling,CCL4
all_cytosolic-DNA-sensing_signaling,IFNA4
all_cytosolic-DNA-sensing_signaling,DDX58
all_cytosolic-DNA-sensing_signaling,IFNA8
all_cytosolic-DNA-sensing_signaling,POLR3GL
all_cytosolic-DNA-sensing_signaling,NFKBIA
all_cytosolic-DNA-sensing_signaling,ATRIP
all_cytosolic-DNA-sensing_signaling,POLR1C
all_cytosolic-DNA-sensing_signaling,TREX1
all_cytosolic-DNA-sensing_signaling,CHUK
all_cytosolic-DNA-sensing_signaling,IKBKE
all_cytosolic-DNA-sensing_signaling,RELA
all_cytosolic-DNA-sensing_signaling,IL1B
all_cytosolic-DNA-sensing_signaling,POLR3B
all_cytosolic-DNA-sensing_signaling,MAVS
all_cytosolic-DNA-sensing_signaling,POLR3H
all_cytosolic-DNA-sensing_signaling,IRF3
all_cytosolic-DNA-sensing_signaling,IL18
all_cytosolic-DNA-sensing_signaling,ZBP1
all_cytosolic-DNA-sensing_signaling,IFNB1
all_cytosolic-DNA-sensing_signaling,IFNA2
all_cytosolic-DNA-sensing_signaling,IFNA6
all_cytosolic-DNA-sensing_signaling,IFNA13
all_cytosolic-DNA-sensing_signaling,IFNA16
all_cytosolic-DNA-sensing_signaling,IFNA21
all_cytosolic-DNA-sensing_signaling,CASP1
all_cytosolic-DNA-sensing_signaling,IFNA17
all_cytosolic-DNA-sensing_signaling,NFKBIB
all_cytosolic-DNA-sensing_signaling,POLR1D
all_cytosolic-DNA-sensing_signaling,IKBKB
all_cytosolic-DNA-sensing_signaling,CCL5
all_cytosolic-DNA-sensing_signaling,IFNA7
all_cytosolic-DNA-sensing_signaling,TBK1
all_cytosolic-DNA-sensing_signaling,POLR3D
all_cytosolic-DNA-sensing_signaling,POLR3G
all_cytosolic-DNA-sensing_signaling,IRF7
all_cytosolic-DNA-sensing_signaling,CXCL10
all_cytosolic-DNA-sensing_signaling,ADAR
all_cytosolic-DNA-sensing_signaling,POLR3C
all_mitophagy,OPTN
all_mitophagy,ATG14
all_mitophagy,HTRA2
all_mitophagy,TP53
all_mitophagy,CLEC16A
all_mitophagy,PRKN
all_mitophagy,BECN1
all_mitophagy,ATG13
all_mitophagy,VPS13C
all_mitophagy,HDAC6
all_mitophagy,RNF41
all_mitophagy,CDC37
all_mitophagy,HUWE1
all_mitophagy,MAP1LC3B
all_mitophagy,SQSTM1
all_mitophagy,SMURF1
all_mitophagy,USP30
all_mitophagy,TSC2
all_mitophagy,PHB2
all_mitophagy,MFN2
all_mitophagy,VPS13D
all_mitophagy,TIGAR
all_mitophagy,TOMM7
all_mitophagy,AMBRA1
all_mitophagy,PINK1
all_posttranslation-modification,P4HA2
all_posttranslation-modification,P4HB
all_posttranslation-modification,PLOD2
all_posttranslation-modification,HMGCR
all_posttranslation-modification,SLC25A1
all_posttranslation-modification,SLC33A1
all_posttranslation-modification,MTMR3
all_posttranslation-modification,P4HA1
all_posttranslation-modification,PLOD1
all_posttranslation-modification,GGPS1
all_posttranslation-modification,PLOD3
leuko_transendothelial-migration,ESAM
leuko_transendothelial-migration,MYLPF
leuko_transendothelial-migration,CTNNA2
leuko_transendothelial-migration,MYL12A
leuko_transendothelial-migration,TXK
leuko_transendothelial-migration,CLDN8
leuko_transendothelial-migration,PTK2B
leuko_transendothelial-migration,MMP9
leuko_transendothelial-migration,PTPN11
leuko_transendothelial-migration,CLDN9
leuko_transendothelial-migration,BCAR1
leuko_transendothelial-migration,RAPGEF3
leuko_transendothelial-migration,CTNNA1
leuko_transendothelial-migration,RNASE1
leuko_transendothelial-migration,CTNNB1
leuko_transendothelial-migration,CLDN10
leuko_transendothelial-migration,RAPGEF4
leuko_transendothelial-migration,PIK3CD
leuko_transendothelial-migration,ITGA4
leuko_transendothelial-migration,CYBB
leuko_transendothelial-migration,CLDN5
leuko_transendothelial-migration,VASP
leuko_transendothelial-migration,GNAI1
leuko_transendothelial-migration,NOX1
leuko_transendothelial-migration,CLDN6
leuko_transendothelial-migration,NOX3
leuko_transendothelial-migration,NCF1
leuko_transendothelial-migration,CLDN7
leuko_transendothelial-migration,RHOH
leuko_transendothelial-migration,PLCG2
leuko_transendothelial-migration,PECAM1
leuko_transendothelial-migration,MYL2
leuko_transendothelial-migration,CLDN2
leuko_transendothelial-migration,ACTN3
leuko_transendothelial-migration,ITGAL
leuko_transendothelial-migration,CLDN20
leuko_transendothelial-migration,JAM3
leuko_transendothelial-migration,PIK3R5
leuko_transendothelial-migration,RAC2
leuko_transendothelial-migration,ICAM1
leuko_transendothelial-migration,ACTG1
leuko_transendothelial-migration,CLDN11
leuko_transendothelial-migration,CXCL12
leuko_transendothelial-migration,CLDN19
leuko_transendothelial-migration,PRKCB
leuko_transendothelial-migration,CTNND1
leuko_transendothelial-migration,MYL5
leuko_transendothelial-migration,CLDN18
leuko_transendothelial-migration,PIK3CG
leuko_transendothelial-migration,NCF2
leuko_transendothelial-migration,PIK3R1
leuko_transendothelial-migration,MYL12B
leuko_transendothelial-migration,MYL7
leuko_transendothelial-migration,THY1
leuko_transendothelial-migration,CYBA
leuko_transendothelial-migration,CLDN3
leuko_transendothelial-migration,RAC1
leuko_transendothelial-migration,CLDN17
leuko_transendothelial-migration,JAM2
leuko_transendothelial-migration,GNAI3
leuko_transendothelial-migration,ACTN4
leuko_transendothelial-migration,MAPK14
leuko_transendothelial-migration,VCAM1
leuko_transendothelial-migration,VAV1
leuko_transendothelial-migration,PRKCG
leuko_transendothelial-migration,CDH5
leuko_transendothelial-migration,ITGAM
leuko_transendothelial-migration,MYL9
leuko_transendothelial-migration,MAPK13
leuko_transendothelial-migration,CD99
leuko_transendothelial-migration,PIK3R3
leuko_transendothelial-migration,ROCK2
leuko_transendothelial-migration,PLCG1
leuko_transendothelial-migration,CLDN22
leuko_transendothelial-migration,CLDN16
leuko_transendothelial-migration,VAV3
leuko_transendothelial-migration,ACTN1
leuko_transendothelial-migration,RHOA
leuko_transendothelial-migration,PRKCA
leuko_transendothelial-migration,CLDN4
leuko_transendothelial-migration,PXN
leuko_transendothelial-migration,RAP1B
leuko_transendothelial-migration,ITGB1
leuko_transendothelial-migration,ROCK1
leuko_transendothelial-migration,CXCR4
leuko_transendothelial-migration,EZR
leuko_transendothelial-migration,MMP2
leuko_transendothelial-migration,NCF4
leuko_transendothelial-migration,RASSF5
leuko_transendothelial-migration,ACTN2
leuko_transendothelial-migration,GNAI2
leuko_transendothelial-migration,MSN
leuko_transendothelial-migration,PTK2
leuko_transendothelial-migration,F11R
leuko_transendothelial-migration,PIK3CA
leuko_transendothelial-migration,CTNNA3
leuko_transendothelial-migration,ACTB
leuko_transendothelial-migration,CLDN14
leuko_transendothelial-migration,PIK3CB
leuko_transendothelial-migration,PIK3R2
leuko_transendothelial-migration,MAPK11
leuko_transendothelial-migration,MYL10
leuko_transendothelial-migration,MAPK12
leuko_transendothelial-migration,ITGB2
leuko_transendothelial-migration,CLDN15
leuko_transendothelial-migration,VCL
leuko_transendothelial-migration,ITK
leuko_transendothelial-migration,VAV2
leuko_transendothelial-migration,RAP1A
leuko_transendothelial-migration,CLDN1
leuko_transendothelial-migration,SIPA1
leuko_transendothelial-migration,ARHGAP5
leuko_transendothelial-migration,ARHGAP35
leuko_transendothelial-migration,AFDN
leuko_transendothelial-migration,OCLN
leuko_transendothelial-migration,CDC42
leuko_transendothelial-migration,CLDN23
TNK_IL2_response,GSTA4
TNK_IL2_response,NFKBIZ
TNK_IL2_response,PLAGL2
TNK_IL2_response,TNFRSF8
TNK_IL2_response,GPR137B
TNK_IL2_response,HES1
TNK_IL2_response,PIK3AP1
TNK_IL2_response,H2BC5
TNK_IL2_response,VDR
TNK_IL2_response,SEMA4C
TNK_IL2_response,TNFRSF1B
TNK_IL2_response,PRIM1
TNK_IL2_response,SLC44A2
TNK_IL2_response,PLAC8
TNK_IL2_response,FECH
TNK_IL2_response,SLC4A8
TNK_IL2_response,NANP
TNK_IL2_response,SOCS3
TNK_IL2_response,HAS1
all_autophagic-cell-death,BNIP3
all_autophagic-cell-death,LAPTM5
all_autophagic-cell-death,TP53INP1
all_autophagic-cell-death,PHB2
all_autophagic-cell-death,SH3GLB1
all_autophagic-cell-death,CDKN2D
all_autophagic-cell-death,LAMP1
all_autophagic-cell-death,TREM2
all_autophagic-cell-death,ATG7
all_autophagic-cell-death,CDKN1B
all_autophagic-cell-death,CTSV
all_MHC-I-presentation,TAP2
all_MHC-I-presentation,TAP1
all_MHC-I-presentation,ERAP1
all_MHC-I-presentation,PDIA3
all_MHC-I-presentation,HLA-C
all_MHC-I-presentation,HLA-A
all_MHC-I-presentation,HLA-B
all_MHC-I-presentation,THOP1
all_MHC-I-presentation,CALR
all_MHC-I-presentation,TAPBP
all_histone-methylation,SETD7
all_histone-methylation,KMT2C
all_histone-methylation,SETDB2
all_histone-methylation,KMT2D
all_histone-methylation,DOT1L
all_histone-methylation,SETDB1
all_histone-methylation,SUV39H1
all_histone-methylation,SUV39H2
all_G2M-transition,H2BC12
all_G2M-transition,H2AZP3
all_G2M-transition,CCNE2
all_G2M-transition,H2AC4
all_G2M-transition,H2BC15
all_G2M-transition,H2BU1
all_G2M-transition,H4-16
all_G2M-transition,SLBP
all_G2M-transition,H1-6
all_G2M-transition,H4C5
all_G2M-transition,H2AZP1
all_G2M-transition,H1-12P
all_G2M-transition,H3C12
all_G2M-transition,H2AW
all_G2M-transition,BRCA1
all_G2M-transition,H1-2
all_G2M-transition,H3C1
all_G2M-transition,H4C14
all_G2M-transition,H2AC17
all_G2M-transition,H4C2
all_G2M-transition,TYMS
all_G2M-transition,H3C4
all_G2M-transition,H2AC15
all_G2M-transition,MACROH2A1
all_G2M-transition,H4C12
all_G2M-transition,H2AZP5
all_G2M-transition,H3C3
all_G2M-transition,MSH2
all_G2M-transition,H3P38
all_G2M-transition,H2BC9
all_G2M-transition,H3C13
all_G2M-transition,H2BC18
all_G2M-transition,H2AZP2
all_G2M-transition,H2BC6
all_G2M-transition,H2AC11
all_G2M-transition,H2AB3
all_G2M-transition,H2BC11
all_G2M-transition,H4C8
all_G2M-transition,CDKN3
all_G2M-transition,NASP
all_G2M-transition,H2AC16
all_G2M-transition,H2AC12
all_G2M-transition,H3C6
all_G2M-transition,H2BP2
all_G2M-transition,H2AZP6
all_G2M-transition,H4C15
all_G2M-transition,H3C15
all_G2M-transition,E2F5
all_G2M-transition,CCNE1
all_G2M-transition,H1-5
all_G2M-transition,H3-2
all_G2M-transition,H2BC14
all_G2M-transition,H3-5
all_G2M-transition,NPAT
all_G2M-transition,H2AC13
all_G2M-transition,H3-3B
all_G2M-transition,CDKN1A
all_G2M-transition,H4C3
all_G2M-transition,H1-0
all_G2M-transition,H2AZP4
all_G2M-transition,E2F1
all_G2M-transition,H2AC6
all_G2M-transition,H3C8
all_G2M-transition,H3C10
all_G2M-transition,RRM1
all_G2M-transition,H2AC1
all_G2M-transition,H2BP1
all_G2M-transition,H2BC10
all_G2M-transition,H1-7
all_G2M-transition,H3C11
all_G2M-transition,H2BC20P
all_G2M-transition,H2AC20
all_G2M-transition,H2BC4
all_G2M-transition,H2AC18
all_G2M-transition,CDC45
all_G2M-transition,H2BU2P
all_G2M-transition,H2AC14
all_G2M-transition,DHFR
all_G2M-transition,H2BC8
all_G2M-transition,H1-8
all_G2M-transition,H3C14
all_G2M-transition,H2AZ1
all_G2M-transition,H2AB1
all_G2M-transition,H2AC8
all_G2M-transition,H2AC21
all_G2M-transition,H2AJ
all_G2M-transition,H2AC7
all_G2M-transition,MCM6
all_G2M-transition,H2BC5
all_G2M-transition,H1-3
all_G2M-transition,H1-1
all_G2M-transition,H2AZ2P1
all_G2M-transition,H4C13
all_G2M-transition,H3P37
all_G2M-transition,H2BC21P
all_G2M-transition,H3C2
all_G2M-transition,H1-10
all_G2M-transition,H1-4
all_G2M-transition,H4C9
all_G2M-transition,BRCA2
all_G2M-transition,MACROH2A2
all_G2M-transition,H3C7
all_G2M-transition,H2AB2
all_G2M-transition,MCM2
all_G2M-transition,H3-3A
all_G2M-transition,H2BC1
all_G2M-transition,H4C6
all_G2M-transition,H2BC7
all_G2M-transition,MKI67
all_G2M-transition,H2AC19
all_G2M-transition,H2BW1
all_G2M-transition,CDC6
all_G2M-transition,H2AX
all_G2M-transition,H2AZ2
all_G2M-transition,H2BC17
all_G2M-transition,CDKN2C
all_G2M-transition,PCNA
all_G2M-transition,H4C11
all_G2M-transition,RRM2
all_G2M-transition,H4C4
all_G2M-transition,CCNG2
all_G2M-transition,CDC25A
all_G2M-transition,H4C1
all_G2M-transition,H4C7
all_G2M-transition,H3-4
all_G2M-transition,H2BS1
all_G2M-transition,H2BC19P
all_G2M-transition,H2BW2
all_G2M-transition,H2BC3
all_G2M-transition,H2BC13
all_PHE_metabolism,SLC7A5
all_PHE_metabolism,SLC43A1
all_PHE_metabolism,AOC2
all_PHE_metabolism,DDC
all_PHE_metabolism,SLC7A3
all_PHE_metabolism,SLC7A2
all_PHE_metabolism,PAH
all_PHE_metabolism,SLC38A1
all_PHE_metabolism,SLC38A4
all_PHE_metabolism,SLC38A2
all_PHE_metabolism,ALDH3A1
all_PHE_metabolism,AOC1
all_PHE_metabolism,SLC43A2
all_PHE_metabolism,TAT
all_PHE_metabolism,SLC7A8
all_PHE_metabolism,GOT2
all_PHE_metabolism,ALDH3B2
all_PHE_metabolism,SLC16A10
all_PHE_metabolism,HPD
all_PHE_metabolism,SLC6A14
all_PHE_metabolism,GOT1
all_PHE_metabolism,MAOA
all_PHE_metabolism,MAOB
all_PHE_metabolism,ALDH3B1
all_Beta-Ala_metabolism,AOC1
all_Beta-Ala_metabolism,UPB1
all_Beta-Ala_metabolism,AOC2
all_Beta-Ala_metabolism,AOC3
all_Beta-Ala_metabolism,CNDP1
